Date of Application,Legal Name,Trade Name 2,App NO,Registration Number,Type of PIBO,Application Status
2023-12-01T08:20:49,M/s   SAPAN AGRO PRODUCT,SAPAN AGRO PRODUCT,544848586,2023120107544848586,Producer,Rejected
2023-12-01T12:27:31,Shri  ANKIT AGRAWAL,SWASTIK TRADELINK,544848650,2023120107544848650,Producer,Rejected
2023-12-05T12:12:57,M/s   INDIA CARBON LIMITED,INDIA CARBON LIMITED,544849164,2023120507544849164,Producer,Rejected
2023-12-07T12:54:55,M/s   EVETS GLASS & POLYMER PRIVATE LIMITED,EVETS GLASS & POLYMER PRIVATE LIMITED,544849212,2023120707544849212,Producer,Rejected
2023-12-07T17:32:29,M/s   EKA PAK GLOBAL (INDIA) PRIVATE LIMITED,EKA PAK GLOBAL (INDIA) PRIVATE LIMITED,544849253,2023120707544849253,Producer,Rejected
2023-12-08T09:55:32,M/s   SUDEEP POLYMERS PRIVATE LIMITED,SUDEEP POLYMERS PRIVATE LIMITED,544849266,2023120807544849266,Producer,Rejected
2023-12-08T11:01:21,Smt  ANSHU KALRA,FUTURE TECHNOPACK,544849307,2023120807544849307,Producer,Rejected
2023-12-08T21:20:23,Smt  KANAK BAID,POLY SMART,544849362,2023120807544849362,Producer,Rejected
2023-12-09T18:01:23,M/s   ANCO INDUSTRIES,ANCO INDUSTRIES,544849399,2023120907544849399,Producer,Rejected
2023-12-10T11:59:29,AVN ENTERPRISES,AVN ENTERPRISES,544849400,2023121007544849400,Producer,Rejected
2023-12-11T12:24:36,M/s   TOTAL PRINT SOLUTIONS PRIVATE LIMITED,TOTAL PRINT SOLUTIONS PRIVATE LIMITED,544849425,2023121107544849425,Producer,Rejected
2023-12-12T16:34:02,Shri PRALHAD UMESH KARANDE,ROHAN PACKAGING,544849524,2023121207544849524,Producer,Rejected
2023-12-12T17:14:48,Shri VALLABHDAS ASHOKKUMAR DADHANIA,RAJEN PLASTICS,544849570,2023121207544849570,Producer,Rejected
2023-12-13T12:49:26,M/s   ANANTA PACKAGINGS,ANANTA PACKAGINGS,544849578,2023121307544849578,Producer,Rejected
2023-12-18T11:40:45,M/s   DHARAMPAL PREMCHAND LTD,DHARAM PAL PREM CHAND LTD,544849896,2023121807544849896,Producer,Rejected
2023-12-21T10:03:51,M/s   LEGEND POLYMERS,LEGEND POLYMERS,544850138,2023122107544850138,Producer,Rejected
2023-12-21T13:33:36,M/s   VA FILMS PRIVATE LIMITED,VA FILMS PRIVATE LIMITED,544850164,2023122107544850164,Producer,Rejected
2023-12-22T10:09:28,M/s   KRISH PHARMAPACK,KRISH PHARMAPACK,544850217,2023122207544850217,Producer,Rejected
2023-12-22T15:04:53,Shri RAJARAM RAMESHWAR SONKAR,R. R. Sonkar Traders,544850262,2023122207544850262,Producer,Rejected
2023-12-22T16:25:48,M/s   G PLAST INDUSTRIES,G PLAST INDUSTRIES,544851459,2023122207544851459,Producer,Rejected
2023-12-23T12:50:56,VMULCH AGROPLAST PRIVATE LIMITED,VMULCH AGROPLAST PRIVATE LIMITED,544850317,2023122307544850317,Producer,Rejected
2023-12-26T12:25:07,Shri KUMAR RAJINDER BANSAL,R.S. INDUSTRIES,544850421,2023122607544850421,Producer,Rejected
2023-12-27T14:22:18,M/s   APPASAMY OCULAR DEVICES  (P) LTD,APPASAMY OCULAR DEVICES PRIVATE LIMITED,544850539,2023122707544850539,Producer,Rejected
2023-12-28T11:14:08,Shri MAKHANLAL SANJAY AGRAWAL,Mittal Industries,544850583,2023122807544850583,Producer,Rejected
2023-12-28T15:41:20,M/s   HORA ART CENTRE PRIVATE LIMITED,HORA ART CENTRE PVT LTD,544850642,2023122807544850642,Producer,Rejected
2023-12-28T16:24:37,M/s   ORSINO FOODS AND BEVERAGES PRIVATE LIMITED,ORSINO FOODS AND BEVERAGES PRIVATE LIMITED,544850636,2023122807544850636,Producer,Rejected
2024-01-03T10:49:38,M/s   NARMADA MASTERBATCH,NARMADA MASTERBATCH,544850906,2024010307544850906,Producer,Rejected
2024-01-05T14:53:34,M/s   APPASAMY ASSOCIATES PRIVATE LIMITED,APPASAMY ASSOCIATES PRIVATE LIMITED,544851102,2024010507544851102,Producer,Rejected
2024-01-05T19:35:50,M/s   APPASAMY ASSOCIATES PRIVATE LIMITED,APPASAMY ASSOCIATES PRIVATE LIMITED,544851140,2024010507544851140,Producer,Rejected
2024-01-09T18:44:10,M/s   SITA FINE ARTS PVT LTD,SITA FINE ARTS PRIVATE LIMITED,544851324,2024010907544851324,Producer,Rejected
2024-01-10T10:59:44,M/s   SMART GREEN PRODUCTS,SMART GREEN PRODUCTS,544851328,2024011007544851328,Producer,Rejected
2024-01-13T17:25:55,Shri DATTATRAYA PRAKASH SWAR,JAY PLAST INDUSTRIES,544851701,2024011307544851701,Producer,Rejected
2024-01-13T18:51:42,Shri  VISHESH BATHLA,Vishesh Packaging,544851621,2024011307544851621,Producer,Rejected
2024-01-15T17:12:42,M/s   SANIKA PLAST PRIVATE LIMITED,SANIKA PLAST PRIVATE LIMITED,544855146,2024011507544855146,Producer,Rejected
2024-01-18T19:11:48,Smt  MANJU LAMBA,SHIV POLYMERS,544851908,2024011807544851908,Producer,Rejected
2024-01-19T17:23:44,H,HR POLYMERS,544852069,2024011907544852069,Producer,Rejected
2024-01-19T17:28:20,M/s   GRAPHITE INDIA LIMITED,GRAPHITE INDIA LIMITED,544851986,2024011907544851986,Producer,Rejected
2024-01-19T17:51:52,F,FREYA POLY PLAST,544852095,2024011907544852095,Producer,Rejected
2024-03-13T14:10:23,M/s   NEFF APPLIANCES LIMITED,NEFF APPLIANCES LIMITED,544852849,2024031307544852849,Producer,Rejected
2024-03-15T17:56:16,M/s   REWA BEVERAGES,M/s   REWA BEVERAGES,544853194,2024031507544853194,Producer,Rejected
2024-03-16T11:44:14,M/s   CREATIVE OFFSET PRINTERS PRIVATE LIMITED,CREATIVE OFFSET PRINTERS PRIVATE LIMITED,544854100,2024031607544854100,Producer,Rejected
2024-03-16T16:58:27,Shri  RAJA MITTAL,MITTAL INDUSTRIES,544853295,2024031607544853295,Producer,Rejected
2024-03-16T18:29:15,M/s   V3S FOODS AND BEVERAGES PRIVATE LIMITED,V3S FOODS AND BEVERAGES PRIVATE LIMITED,544853303,2024031607544853303,Producer,Rejected
2024-03-16T18:45:56,M/s   JNS NEOPAC INDIA PRIVATE LIMITED,JNS NEOPAC INDIA PRIVATE LIMITED,544853305,2024031607544853305,Producer,Rejected
2024-04-08T10:43:25,M/s   T S PLASTIC,TS PLASTIC,544853367,2024040807544853367,Producer,Rejected
2024-04-12T16:30:38,M/s   HINDUSTAN FOODS LIMITED,HINDUSTAN FOODS LIMITED,544858663,2024041207544858663,Producer,Rejected
2024-04-19T15:46:21,M/s   ACCUMEN LAMINATORS LLP,ACCUMEN LAMINATORS LLP,544853686,2024041907544853686,Producer,Rejected
2024-04-20T21:38:24,Smt   SADHANA,BABA BAIDYANATH ADHESIVE,544854066,2024042007544854066,Producer,Rejected
2024-04-26T15:56:25,M/s   MAHESH PACKAGING,MAHESH PACKAGING,544853893,2024042607544853893,Producer,Rejected
2024-04-29T14:31:15,Shri CHITTIBABU SURESHBABU INJETI,S S INTERNATIONAL,544854085,2024042907544854085,Producer,Rejected
2024-04-30T11:32:22,M/s   JAY PACKAGINGS,JAY PACKAGINGS,544854416,2024043007544854416,Producer,Rejected
2024-05-01T10:38:32,M/s   VVDN TECHNOLOGIES PRIVATE LIMITED,VVDN TECHNOLOGIES PRIVATE LIMITED,544854232,2024050107544854232,Producer,Rejected
2024-05-05T16:28:22,M/s   ROYAL POLYMERS,Royal Polymers,544854803,2024050507544854803,Producer,Rejected
2024-05-07T16:23:56,Shri  SANJEEV KUMAR,Sanjiv Plastic,544854633,2024050707544854633,Producer,Rejected
2024-05-09T18:17:33,Shri HARJEETSINGH BHARATRAJ OBEROI,VIKRAM PACKERS/PACKWELL SOLUTIONS,544854789,2024050907544854789,Producer,Rejected
2024-05-14T15:06:06,M/s   ROMA FLEXIPACK PRIVATE LIMITED,ROMA FLEXIPACK PRIVATE LIMITED,544854868,2024051407544854868,Producer,Rejected
2024-05-21T12:28:52,VARSA PLASTIC INDUSTRIES PVT LTD,VARSA PLASTIC INDUSTRIES PVT LTD,544855125,2024052107544855125,Producer,Rejected
2024-05-27T12:11:22,ADDON FILMTECH PRIVATE LIMITED,ADDON FILMTECH PRIVATE LIMITED,544855127,2024052707544855127,Producer,Rejected
2024-05-30T17:03:44,versil pumps llp,Versil Pumps LLP,544855245,2024053007544855245,Producer,Rejected
2024-05-31T09:26:56,genial ecologic,Genial Ecologic,544855277,2024053107544855277,Producer,Rejected
2024-05-31T11:48:15,prakash udyog,PRAKASH UDYO,544855315,2024053107544855315,Producer,Rejected
2024-05-31T13:41:01,nikita jain,VARDHMAN PACK SOLUTIONS,544857915,2024053107544857915,Producer,Rejected
2024-05-31T15:45:42,arun plasto moulders (india) private limited,Arun Plasto Moulders ( India) Pvt Ltd,544855396,2024053107544855396,Producer,Rejected
2024-06-01T13:11:53,enviro vimalachal packaging films private limited,ENVIRO VIMALACHAL PACKAGING FILMS PRIVATE LIMITED,544856130,2024060107544856130,Producer,Rejected
2024-06-03T13:06:34,hariom upadhyay,R N ENTERPRISES,544855766,2024060307544855766,Producer,Rejected
2024-06-03T14:02:59,marelli um electronic systems private limited,MARELLI UM ELECTRONIC SYSTEMS PRIVATE LIMITED,544855765,2024060307544855765,Producer,Rejected
2024-06-04T14:00:04,mahesh  hiranand  khemani,MAHALAXMI QUALITY PRINTERS,544855986,2024060407544855986,Producer,Rejected
2024-06-04T15:20:25,spirited labels private limited,SPIRITED LABELS PRIVATE LIMITED,544856179,2024060407544856179,Producer,Rejected
2024-06-04T16:45:09,romakk chemicals private limited,ROMAKK CHEMICALS PRIVATE LIMITED,544856043,2024060407544856043,Producer,Rejected
2024-06-05T13:14:47,uno mindarika private limited,UNO MINDARIKA PVT LTD,544856124,2024060507544856124,Producer,Rejected
2024-06-06T12:05:35,jallan furkating tea company private limited,JALLAN FURKATING TEA COMPANY PVT LTD,544856286,2024060607544856286,Producer,Rejected
2024-06-06T17:10:53,shree laminators limited,SHREE LAMINATORS LTD,544856524,2024060607544856524,Producer,Rejected
2024-06-06T19:27:00,vashundhara polyfibre private limited,VASHUNDHARA POLYFIBRE PRIVATE LIMITED,544856419,2024060607544856419,Producer,Rejected
2024-06-07T11:04:43,chintamani minerals,M/s Chintamani Minerals,544856438,2024060707544856438,Producer,Rejected
2024-06-07T12:55:29,vimal hi tech(p) ltd,VIMAL HI-TECH PRIVATE LIMITED,544856471,2024060707544856471,Producer,Rejected
2024-06-07T14:29:36,ultrapack india industries private limited,ULTRAPACK INDIA INDUSTRIES PRIVATE LIMITED,544856499,2024060707544856499,Producer,Rejected
2024-06-10T11:27:23,shubhangi sumit wadkar,SADGURU PLAST,544856944,2024061007544856944,Producer,Rejected
2024-06-12T11:56:26,TRIVENI POLYMERS PRIVATE LIMITED,TRIVENI POLYMERS PRIVATE LIMITED,544856891,2024061207544856891,Producer,Rejected
2024-06-13T10:49:35,lit india private limited,LIT (INDIA) PRIVATE LIMITED,544856979,2024061307544856979,Producer,Rejected
2024-06-14T11:59:20,NV DISTILLERIES AND BREWERIES PRIVATE LIMITED,NV DISTILLERIES AND BREWERIES PRIVATE LIMITED,544857099,2024061407544857099,Producer,Rejected
2024-06-14T17:58:21,rich industries,Rich Industries,544857157,2024061407544857157,Producer,Rejected
2024-06-18T15:40:21,dhiraj gupta,MADAN ELECTRO,544857323,2024061807544857323,Producer,Rejected
2024-06-20T11:52:48,peeco polytech private limited,PEECO POLYTECH PRIVATE LIMITED,544857497,2024062007544857497,Producer,Rejected
2024-06-20T14:23:16,a and a enterprises,A and A Enterprises,544857510,2024062007544857510,Producer,Rejected
2024-06-23T10:03:18,chatar singh chauhan,SUMAN SPRING COMPANY,544857715,2024062307544857715,Producer,Rejected
2024-06-26T14:06:45,micro precession private limited,MICRO PRECESSION PRIVATE LIMITED,544858711,2024062607544858711,Producer,Rejected
2024-06-29T12:36:13,unique tropical foods,UNIQUE TROPICAL FOODS,544858181,2024062907544858181,Producer,Rejected
2024-06-29T13:03:57,express nutriments (india) private limited,EXPRESS NUTRIMENTS (INDIA) PRIVATE LIMITED,544858172,2024062907544858172,Producer,Rejected
2024-07-02T14:15:47,kamson hygiene care private limited,KAMSON HYGIENE CARE PRIVATE LIMITED,544858386,2024070207544858386,Producer,Rejected
2024-07-04T15:45:00,s. d. plastoware private limited,S. D. PLASTOWARE PRIVATE LIMITED,544858579,2024070407544858579,Producer,Rejected
2024-07-08T12:23:53,bonny products pvt ltd,BONNY PRODUCTS PRIVATE LIMITED,544858797,2024070807544858797,Producer,Rejected
2024-07-10T15:39:24,sadanand baburao shinolkar,SUPER HYDROFIT,544858963,2024071007544858963,Producer,Rejected
2024-07-12T10:56:41,om krishna polymers,OM KRISHNA POLYMERS,544859077,2024071207544859077,Producer,Rejected
2024-07-12T12:06:43,futura surgicare private limited,FUTURA SURGICARE PRIVATE LIMITED,544859083,2024071207544859083,Producer,Rejected
2024-07-12T12:14:22,jain transfer products,JAIN TRANSFER PRODUCTS,544859086,2024071207544859086,Producer,Rejected
2024-07-12T18:43:12,kai manufacturing india private limited,KAI MANUFACTURING INDIA PRIVATE LIMITED,544859206,2024071207544859206,Producer,Rejected
2024-07-13T16:37:24,dushyant kanubhai jagdishwala,SUNRISE CORPORATION,544860145,2024071307544860145,Producer,Rejected
2024-07-15T16:12:29,yasho vardhan,M/S Balaji Wires,544859223,2024071507544859223,Producer,Rejected
2024-07-16T10:48:50,pragatipack noida private limited,PRAGATIPACK NOIDA PRIVATE LIMITED,544859240,2024071607544859240,Producer,Rejected
2024-07-16T11:13:08,p.m.b. enterprises private limited,P.M.B. ENTERPRISES PRIVATE LIMITED,544859243,2024071607544859243,Producer,Rejected
2024-07-18T15:23:55,pratibha yadav,AR ENTERPRISES,544859419,2024071807544859419,Producer,Rejected
2024-07-19T18:54:25,prospira india automotive products private limited,PROSPIRA INDIA AUTOMOTIVE PRODUCTS PRIVATE LIMITED,544859514,2024071907544859514,Producer,Rejected
2024-08-02T15:38:15,jagadamba roto packs,JAGADAMBA ROTO PACKS,544860251,2024080207544860251,Producer,Rejected
2024-08-09T19:11:58,noida polypack private limited,NOIDA POLYPACK PRIVATE LIMITED,544860626,2024080907544860626,Producer,Rejected
2024-08-16T10:59:03,s.s.p.bottling,S.S.P. BOTTLING,544860857,2024081607544860857,Producer,Rejected
2024-08-16T17:51:58,ashok kumar kansal,MAYA ALLOYS INDUSTRIES,544860905,2024081607544860905,Producer,Rejected
2024-08-28T14:20:18,rakesh bhardwaj,NISHANT INDUSTRIES,544861344,2024082807544861344,Producer,Rejected
2024-09-04T11:37:52,vijayalakshmi,SSN POLYMER,544861669,2024090407544861669,Producer,Rejected
2024-09-09T13:23:14,mohammed abdul masood,M M LUXURY TRADERS,544861819,2024090907544861819,Producer,Rejected
2024-09-16T13:53:03,manmeet singh gill,HIC INDUSTRIES,544862314,2024091607544862314,Producer,Rejected
2024-09-25T11:53:30,sadhana,BABA BAIDYANATH ADHESIVE,544862216,2024092507544862216,Producer,Rejected
2024-09-29T00:59:56,amber girja shankar mishra,RAMA SYNERGY,544862260,2024092907544862260,Producer,Rejected
2024-10-23T21:56:25,pravesha industries private limited,PRAVESHA INDUSTRIES PRIVATE LIMITED,544862848,2024102307544862848,Producer,Rejected
